id,name,description,reviews,rating,link,email,phone,website,featured_image,ranking,address,detailed_address,latitude,longitude,reviews_per_rating,review_keywords,is_open,open_hours,menu_link,delivery_url,price_range,cuisines,diets,meal_types,dining_options,owner_types,top_tags
15199781,Mango Taru,"We are mango taru restaurant and bar located in sanur we serve mediteranean foods ( asian and western ) we want to be different than others by delivering great foods,beverages and service with young spirit team work we are very happy to welcome you",99,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d15199781-Reviews-Mango_Taru-Sanur_Denpasar_Bali.html,mangotaru913@gmail.com,+62 361 283811,https://www.facebook.com/mangotaru/,https://media-cdn.tripadvisor.com/media/photo-o/17/51/78/21/caption.jpg,"{""current_rank"": 70, ""total"": 358}","Jl. Danau Tamblingan No. 82, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan No. 82"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.689281,115.2635,"{""1"": 0, ""2"": 0, ""3"": 5, ""4"": 24, ""5"": 70}","[""mango"", ""chicken"", ""juice"", ""burger"", ""appetizers""]",True,"{""sun"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""mon"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""tue"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""wed"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""thu"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""fri"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}], ""sat"": [{""open"": ""07:45:00"", ""close"": ""21:45:00""}]}",http://www.mangotaru.com/menus.php,,$$ - $$$,"[""Cafe"", ""European"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Free Wifi"", ""Table Service""]",[],"[""Mid-range"", ""Cafe"", ""European"", ""Asian""]"
17713738,Warung Old Brick,"We are a local family run Warung offering traditional Balinese and Indonesian food with cold Beer and fabulous Cocktails. In true Balinese style, we offer service with a smile and the world famous Balinese warmth. We brothers, Made and Wayan both have many years of experience in Hospitality working in Bars and Restaurants and have now fulfilled our dream of owning and operating our own business.",110,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d17713738-Reviews-Warung_Old_Brick-Sanur_Denpasar_Bali.html,warungoldbrick@gmail.com,+62 812-3779-5103,https://warungoldbrick.business.site/,https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b0/d7/ad/photo1jpg.jpg,"{""current_rank"": 52, ""total"": 358}","Gang Penjor Agung No.2, Sanur, Denpasar 80228 Indonesia","{""street"": ""Gang Penjor Agung No.2"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.694986,115.262314,"{""1"": 0, ""2"": 3, ""3"": 7, ""4"": 11, ""5"": 89}","[""lunch"", ""spring rolls"", ""nasi goreng"", ""rice and vegetables"", ""plaza suites"", ""eating local food"", ""the main street"", ""great little place"", ""great music"", ""amazing food"", ""villa"", ""warung"", ""sates"", ""atmosphere"", ""beers""]",True,"{""sun"": [], ""mon"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}]}",https://drive.google.com/file/d/1eGxxNi-THJSM9srIEE74pQf9iABcqvr9/view,,$,"[""International"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Reservations"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Cheap Eats"", ""International"", ""Indonesian"", ""Vegetarian friendly""]"
26363713,Layang layang Restaurant Sanur,"Meaning Kite in Bahasa, Layang Layang's open-air dining room captures the sea breeze and puts guests at ease.",34,5,https://www.tripadvisor.com/Restaurant_Review-g297700-d26363713-Reviews-Layang_layang_Restaurant_Sanur-Sanur_Denpasar_Bali.html,layanglayangrestaurantsanur@google.com,+62 811-3800-1775,https://balisanur.intercontinental.com/dining/,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/eb/58/37/outdoor-area-of-layang.jpg,"{""current_rank"": 87, ""total"": 358}","Jl. Kusuma Sari No.8, Sanur, Denpasar Selatan,Bali, Sanur, Denpasar 80227 Indonesia","{""street"": ""Jl. Kusuma Sari No.8, Sanur, Denpasar Selatan,Bali"", ""city"": ""Sanur"", ""postal_code"": ""80227"", ""state"": null, ""country_code"": ""ID""}",-8.706062,115.26299,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 32}",[],False,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""10:00:00""}, {""open"": ""18:00:00"", ""close"": ""22:00:00""}]}",,,$$$$,"[""Chinese"", ""International"", ""Asian"", ""Indonesian"", ""Central Asian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Drinks""]","[""Reservations"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Fine Dining"", ""Chinese"", ""International"", ""Asian""]"
20961463,Shotgun Social Bali,"Shotgun Social Bali is a popular communal space located in Sanur, Bali. It offers a variety of amenities such as an international restaurant, bar, and cafe, making it an ideal spot for people looking for a casual dining experience. For families with children, the outdoor playground is a great feature that allows kids to play and have fun while parents relax and enjoy their meals. Its communal space concept is ideal for those who want to have a casual and comfortable dining experience, while still enjoying quality food and drinks.",124,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d20961463-Reviews-Shotgun_Social_Bali-Sanur_Denpasar_Bali.html,shotgun@soulcafes.com,+62 813-3910-7615,http://shotgunsocialbali.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a9/78/70/welcome-to-shotgun-social.jpg,"{""current_rank"": 53, ""total"": 358}","Jl. Pantai Sindhu No.11, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Pantai Sindhu No.11"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.68428,115.262184,"{""1"": 2, ""2"": 4, ""3"": 6, ""4"": 14, ""5"": 98}","[""meatballs"", ""pizza"", ""tapas"", ""cheesecake"", ""fish and chips"", ""salad"", ""on tap"", ""craft beer"", ""great beer"", ""kura kura"", ""great food menu"", ""playground for kids"", ""recommended place"", ""our favourite"", ""last night"", ""tree"", ""didi"", ""pak"", ""sharma"", ""45cm"", ""bali"", ""crispy"", ""toppings"", ""bintang"", ""soul"", ""mains""]",True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}]}",https://wa.me/6281339107615,,$$ - $$$,"[""Bar"", ""Pizza"", ""Grill"", ""Beer restaurants""]","[""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Buffet"", ""Seating"", ""Parking Available"", ""Street Parking"", ""Free off-street parking"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts Mastercard"", ""Accepts Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Jazz Bar"", ""Playgrounds"", ""Dog Friendly"", ""Family style"", ""Gift Cards Available""]",[],"[""Mid-range"", ""Bar"", ""Pizza"", ""Grill""]"
10523113,Jalapeno,"Flavorful Mexican plates and delicious cocktails located on Jl Danau Tamblingan no 102, Sanur. Near the Hyatt and Jl Duyung intersection.",345,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d10523113-Reviews-Jalapeno-Sanur_Denpasar_Bali.html,jalapenobali@gmail.com,+62 361 4490325,http://www.facebook.com/jalapenobali/,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/26/12/71/beef-tostadas.jpg,"{""current_rank"": 81, ""total"": 358}","Jln. Danau Tamblingan no. 102, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jln. Danau Tamblingan no. 102"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.703054,115.26133,"{""1"": 18, ""2"": 14, ""3"": 30, ""4"": 79, ""5"": 204}","[""burrito"", ""tacos"", ""churros"", ""rice"", ""pork"", ""mexican food"", ""sour cream"", ""fantastic food"", ""jalapenos"", ""margaritas"", ""bali"", ""servings"", ""aud""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Mexican"", ""Latin"", ""Central American""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Lunch"", ""Dinner""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Mexican"", ""Latin"", ""Central American""]"
10022709,Retro Kitchen and Bar,A restaurant that located in Sanur since 1998. We will always keep up with our priority that is serving you with the best quality cuisine and service you ever had!,397,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d10022709-Reviews-Retro_Kitchen_and_Bar-Sanur_Denpasar_Bali.html,retrosanur@gmail.com,+62 812-3792-3557,http://www.facebook.com/RetroKitchenandBar,https://media-cdn.tripadvisor.com/media/photo-o/1c/05/24/5b/retro-s-logo.jpg,"{""current_rank"": 45, ""total"": 358}","Jl. Danau Tamblingan No. 126A, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan No. 126A"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.692842,115.26354,"{""1"": 10, ""2"": 13, ""3"": 22, ""4"": 102, ""5"": 250}","[""pork medallions"", ""apple pie"", ""burger"", ""soup"", ""nasi goreng"", ""tuna"", ""juice"", ""great restaurant"", ""ate here"", ""local dishes"", ""western food"", ""fantastic food"", ""lunch and dinner"", ""bali"", ""veggies""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}]}",https://linktr.ee/retrosanur,,$$ - $$$,"[""Bar"", ""International""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Dog Friendly"", ""Gift Cards Available""]",[],"[""Mid-range"", ""Bar"", ""International"", ""Vegetarian friendly""]"
8549379,Coco Bistro Sanur,"We are an International restaurant located in ocean front at Semawang beach. We served breakfast, lunch & dinner and we provide selection of western, asian and Indonesian food as well as a bunch of drinks varieties and combined with our traditional Balinese hospitality.",479,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d8549379-Reviews-Coco_Bistro_Sanur-Sanur_Denpasar_Bali.html,coco_sanur@tropicalbalirestaurant.com,+62 361 287359,http://www.cocobistrobalirestaurant.com/,https://media-cdn.tripadvisor.com/media/photo-o/19/3a/6f/65/mix-turf.jpg,"{""current_rank"": 48, ""total"": 358}","Jl. Duyung Semawang, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Duyung, Semawang"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.704439,115.26416,"{""1"": 15, ""2"": 12, ""3"": 35, ""4"": 128, ""5"": 289}","[""pizza"", ""seafood"", ""prawns"", ""mahi mahi"", ""betutu"", ""soup"", ""beach front"", ""sea breeze"", ""lovely service"", ""great restaurant"", ""live music"", ""presentation""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}]}",http://www.cocobistrobalirestaurant.com/#menu,,$$ - $$$,"[""Pizza"", ""Seafood"", ""International"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Free off-street parking"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Waterfront""]",[],"[""Mid-range"", ""Pizza"", ""Seafood"", ""International""]"
10088124,Tree Bar at Maya Sanur,"For all culinary enthusiasts looking for a special gathering place in Sanur, Tree Bar at Maya Sanur is a beach restaurant and bar that offers trendy, delectable favorite cuisines with a Mediterranean touch, paired with handcrafted cocktails and mocktails in a beach setting.",211,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d10088124-Reviews-Tree_Bar_at_Maya_Sanur-Sanur_Denpasar_Bali.html,fb-admin@mayasanur.com,+62 812-3761-0234,http://mayaresorts.com/sanur/restaurant/tree-bar,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/7c/79/68/experience-the-captivating.jpg,"{""current_rank"": 17, ""total"": 358}","Jl. Danau Tamblingan 89M, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan 89M"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.697504,115.26369,"{""1"": 2, ""2"": 3, ""3"": 5, ""4"": 48, ""5"": 154}","[""popcorn chicken"", ""wings"", ""tapas"", ""burger"", ""during happy hour"", ""half price cocktails"", ""great cocktails"", ""star resort"", ""live music"", ""bloody mary"", ""every evening"", ""the wait staff"", ""watch the world"", ""nice food"", ""beach"", ""breeze"", ""mocktails"", ""mojito"", ""fans""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""22:00:00""}]}",https://concierge.mayaresorts.com/dining-menu/sanur-bar-lunch.html?_ga=2.246326532.1868724452.1686799401-1364111500.1660181358&_gac=1.195243614.1686541627.CjwKCAjw4ZWkBhA4EiwAVJXwqZvnznSps2m3NjS4vzMdK9q6QNfBvkLYY9Pnwnvf_9azAfEUCD3LDBoChpIQAvD_BwE,,$$ - $$$,"[""Bar""]","[""Vegetarian friendly"", ""Gluten free options""]","[""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Table Service"", ""Live Music"", ""Waterfront""]",[],"[""Mid-range"", ""Bar"", ""Vegetarian friendly"", ""Gluten free options""]"
17423713,Lidah Lokal,LIDAH LOKAL Restaurant is a fine union of art and an exceptional archipelago dining experience and one of the many restaurants in Sanur that opens from 7 AM until 11 PM.,93,5,https://www.tripadvisor.com/Restaurant_Review-g297700-d17423713-Reviews-Lidah_Lokal-Sanur_Denpasar_Bali.html,fb.sanur@artotelindonesia.com,+62 361 4721000,https://www.facebook.com/lidahlokalsanur/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/2e/aa/bf/great-layout.jpg,"{""current_rank"": 21, ""total"": 358}","Jl. Kusuma Sari No 1, Sanur, Denpasar 80227 Indonesia","{""street"": ""Jl. Kusuma Sari No 1"", ""city"": ""Sanur"", ""postal_code"": ""80227"", ""state"": null, ""country_code"": ""ID""}",-8.705478,115.260956,"{""1"": 0, ""2"": 2, ""3"": 2, ""4"": 3, ""5"": 86}","[""sate"", ""archipelago"", ""ambience""]",True,"{""sun"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""06:00:00"", ""close"": ""23:00:00""}]}",https://tr.ee/ONRTyoQaO4,,$$ - $$$,"[""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service"", ""Live Music""]",[],"[""Mid-range"", ""Asian"", ""Indonesian"", ""Vegetarian friendly""]"
1878383,Mona Lisa Cafe,,2010,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d1878383-Reviews-Mona_Lisa_Cafe-Sanur_Denpasar_Bali.html,,+62 852-3799-7215,http://www.facebook.com/pages/Mona%20Lisa%20Restaurant%20Sanur/142013839726529/,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/b2/2f/63/mona-lisa-cafe.jpg,"{""current_rank"": 37, ""total"": 358}","Danau Tamblingan No.98, Sanur, Denpasar Indonesia","{""street"": ""Danau Tamblingan No.98"", ""city"": ""Sanur"", ""postal_code"": """", ""state"": null, ""country_code"": ""ID""}",-8.68946,115.26331,"{""1"": 17, ""2"": 44, ""3"": 152, ""4"": 601, ""5"": 1196}","[""chicken"", ""gado gado"", ""prawns"", ""complimentary bruschetta"", ""ate here"", ""quality of food"", ""lunch and dinner"", ""great restaurant"", ""specials""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""European"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service"", ""Live Music""]",[],"[""Mid-range"", ""European"", ""Asian"", ""Indonesian""]"
25271549,Cork Bistro & Wine Bar,"A bistronomy and wine experience at the heart of Sanur, Bali",75,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d25271549-Reviews-Cork_Bistro_Wine_Bar-Sanur_Denpasar_Bali.html,cork@smgindonesia.com,+62 813-3793-4380,http://www.corkbali.com,https://media-cdn.tripadvisor.com/media/photo-w/2a/cc/b9/3c/caption.jpg,"{""current_rank"": 66, ""total"": 358}","Jl. Danau Tamblingan No. 140, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan No. 140"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.695544,115.263336,"{""1"": 1, ""2"": 1, ""3"": 3, ""4"": 6, ""5"": 64}","[""lunch"", ""fries"", ""steak"", ""indah"", ""menu""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}]}",http://corkbali.com/,,$$ - $$$,"[""French"", ""Dutch"", ""European"", ""Asian"", ""Indonesian"", ""Swedish""]","[""Vegetarian friendly""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""French"", ""Dutch"", ""European""]"
8041101,Soul in a Bowl,"Our restaurant located on Jalan Danau Poso in Sanur only a few minutes walk from the beach and has an urban style feel comparable to many great cafes worldwide. Open seven days a week, all day for breakfast, lunch and dinner. Soul in a Bowl is a place for everyone, anytime of day. We are welcoming, colourful, organic, eclectic and evolving. We represent excellence in the hospitality industry in Indonesia. We are casual, unpretentious, relaxed and treat our customers with sincerity. Our restaurant is customer focused, detail-orientated and our menus are creative, continually evolving with a variety of daily specials to enhance our offer.",1788,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d8041101-Reviews-Soul_in_a_Bowl-Sanur_Denpasar_Bali.html,bowl@soulcafes.com,+62 813-7190-0982,http://Www.soulinabowlbali.com,https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/a0/2c/3b/dive-into-the-soulful.jpg,"{""current_rank"": 36, ""total"": 358}","Jl. Danau Poso No.65d, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Poso No.65d"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.70275,115.26137,"{""1"": 28, ""2"": 30, ""3"": 101, ""4"": 405, ""5"": 1225}",[],True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}]}",https://wa.me/6281371900982,,$$ - $$$,"[""Italian"", ""International"", ""Healthy""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts American Express"", ""Accepts Mastercard"", ""Accepts Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Discover"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Waterfront"", ""Jazz Bar"", ""Dog Friendly""]",[],"[""Mid-range"", ""Italian"", ""International"", ""Healthy""]"
8758350,Nasi Ayam Men Weti,,132,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d8758350-Reviews-Nasi_Ayam_Men_Weti-Sanur_Denpasar_Bali.html,,,,https://media-cdn.tripadvisor.com/media/photo-o/12/b9/e3/c7/nasi-campur.jpg,"{""current_rank"": 117, ""total"": 358}","Jl. Segara Ayu, Sanur, Denpasar Indonesia","{""street"": ""Jl. Segara Ayu"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.6825,115.26376,"{""1"": 2, ""2"": 5, ""3"": 12, ""4"": 45, ""5"": 68}",[],,,,,$,"[""Asian"", ""Indonesian""]","[""Halal""]","[""Breakfast"", ""Brunch""]","[""Takeout"", ""Outdoor Seating"", ""Seating""]",[],"[""Cheap Eats"", ""Asian"", ""Indonesian"", ""Halal""]"
